Id_Cliente,Programa_Puntos_Gasolina,Tarjeta_Black,Millas_Acumuladas,Facturacion_Tarjeta_Mes_Anterior_USD,Total_Transacciones,Facturacion_Internacional_USD,Total_Compras_Internacionales,Llamadas_a_su_Ejecutivo,Churn
1838,Si,No,1000,774,40,0,2,1,Fugado
1839,No,Si,27150,1060,46,0,9,1,Vigente
1840,No,No,1100,1047,44,112,4,1,Vigente
1841,No,Si,23020,1030,41,0,3,2,Vigente
1842,No,Si,22190,880,48,0,3,2,Vigente
1843,No,No,820,1331,33,76,4,0,Fugado
1844,No,No,930,1012,37,136,3,2,Vigente
1845,No,Si,29170,977,47,96,3,4,Fugado
1846,Si,No,1220,1148,49,100,3,2,Fugado
1847,No,Si,44170,959,47,96,4,1,Vigente
1848,No,Si,39730,895,29,108,8,2,Vigente
1849,Si,No,1380,858,55,0,3,2,Vigente
1850,No,No,1150,1316,46,120,1,2,Fugado
1851,No,Si,27440,1058,58,80,8,1,Fugado
1852,No,No,960,931,38,92,3,5,Fugado
1853,No,Si,26440,926,58,124,3,1,Vigente
1854,No,No,850,1080,34,0,6,0,Vigente
1855,No,No,1380,1071,55,0,4,1,Vigente
1856,No,No,1340,651,54,92,5,2,Vigente
1857,No,No,1060,1104,42,84,5,1,Vigente
1858,No,No,1010,1324,40,104,4,1,Fugado
1859,No,No,1020,1254,41,96,7,0,Vigente
1860,No,No,1100,1100,44,0,3,0,Vigente
1861,No,No,1070,1217,43,0,7,0,Vigente
1862,Si,Si,17030,843,41,0,2,0,Fugado
1863,Si,No,1030,1291,41,0,3,0,Fugado
1864,Si,No,1130,1021,45,0,4,1,Vigente
1865,No,No,910,1170,36,96,5,0,Vigente
1866,No,No,830,869,33,0,4,7,Fugado
1867,No,No,750,823,30,76,1,2,Fugado
1868,Si,Si,26090,999,44,0,3,0,Vigente
1869,No,No,1150,1133,46,0,2,3,Vigente
1870,No,No,1560,1388,62,116,8,1,Fugado
1871,No,No,970,1115,39,0,5,0,Vigente
1872,No,No,910,1085,36,0,5,0,Vigente
1873,Si,No,800,882,32,0,3,2,Vigente
1874,No,Si,25910,1118,36,104,1,1,Vigente
1875,No,No,1310,988,52,0,3,2,Vigente
1876,No,No,1020,964,41,96,7,1,Vigente
1877,No,No,1160,994,46,0,1,1,Vigente
1878,Si,No,1150,1115,46,0,4,1,Vigente
1879,No,No,1260,1421,50,96,2,1,Fugado
1880,No,No,980,869,39,80,7,2,Vigente
1881,No,No,990,966,40,124,1,4,Fugado
1882,No,No,970,1368,39,0,2,0,Fugado
1883,Si,Si,33750,1129,30,92,3,2,Vigente
1884,No,Si,28770,911,31,96,9,1,Vigente
1885,Si,Si,12600,893,24,88,7,2,Vigente
1886,No,No,1100,1225,44,108,6,1,Vigente
1887,No,No,1330,781,53,0,6,3,Vigente
1888,Si,Si,28890,805,36,104,3,0,Fugado
1889,No,No,930,1102,37,104,4,2,Vigente
1890,No,No,1230,840,49,88,15,1,Fugado
1891,No,No,1230,1115,49,88,3,4,Vigente
1892,No,No,1010,1093,40,88,2,3,Vigente
1893,Si,No,1110,1087,44,0,1,0,Fugado
1894,No,No,1270,1364,51,76,6,2,Fugado
1895,No,No,890,838,36,88,5,3,Vigente
1896,No,Si,21990,1036,40,84,9,0,Vigente
1897,No,No,1290,1047,52,84,5,1,Vigente
1898,No,Si,29790,1219,32,108,3,1,Vigente
1899,No,No,1030,1300,41,0,5,2,Fugado
1900,No,Si,41050,827,42,92,6,1,Vigente
1901,No,No,1130,1197,45,84,1,1,Vigente
1902,No,No,1000,1120,40,88,6,1,Vigente
1903,No,No,660,1131,26,96,7,1,Vigente
1904,Si,Si,39170,1045,47,100,7,1,Fugado
1905,No,Si,33910,966,36,124,4,4,Fugado
1906,No,No,1180,1012,47,0,3,2,Vigente
1907,No,Si,40050,759,42,92,4,1,Vigente
1908,No,Si,29040,1122,42,84,1,2,Vigente
1909,No,Si,46400,761,56,108,3,2,Vigente
1910,No,Si,37100,1228,44,104,2,0,Vigente
1911,No,No,1140,772,46,0,4,0,Vigente
1912,No,No,600,1085,24,0,7,4,Vigente
1913,No,No,1250,913,50,88,8,8,Fugado
1914,No,No,890,942,36,0,4,2,Vigente
1915,No,Si,25780,799,31,84,3,3,Vigente
1916,No,No,1000,1181,40,0,9,1,Vigente
1917,No,No,1030,957,41,100,3,1,Vigente
1918,No,No,1200,994,48,92,3,2,Vigente
1919,No,No,990,1060,40,120,2,1,Vigente
1920,No,No,940,750,38,80,1,6,Fugado
1921,No,No,1020,1122,41,0,6,1,Vigente
1922,No,No,1050,748,42,80,6,3,Vigente
1923,No,No,1320,1137,53,84,8,4,Vigente
1924,No,No,1260,1241,50,100,6,1,Vigente
1925,No,No,820,1096,33,96,2,1,Vigente
1926,No,No,1020,1089,41,84,6,2,Vigente
1927,No,No,1040,955,42,84,4,2,Vigente
1928,No,No,1270,878,51,132,3,3,Vigente
1929,No,No,700,871,28,96,5,1,Vigente
1930,No,No,1300,1010,52,100,4,0,Vigente
1931,No,No,930,955,37,92,1,1,Vigente
1932,Si,No,850,1140,34,0,5,1,Vigente
1933,No,No,1230,1076,49,0,5,1,Vigente
1934,No,No,1010,1368,40,84,2,1,Fugado
1935,No,No,1240,1472,50,76,3,0,Fugado
1936,Si,Si,42900,873,36,96,5,3,Fugado
1937,No,No,1180,667,47,96,3,2,Vigente
1938,No,Si,34040,1008,42,104,4,1,Vigente
1939,No,Si,30860,884,34,0,6,1,Vigente
1940,No,No,1000,895,40,80,4,2,Fugado
1941,No,No,920,983,37,76,4,1,Vigente
1942,No,No,1240,1032,50,0,3,1,Vigente
1943,No,No,980,1098,39,76,3,2,Vigente
1944,No,No,990,997,40,92,7,0,Vigente
1945,No,Si,31180,1014,47,0,3,1,Vigente
1946,No,No,650,1179,26,0,3,1,Vigente
1947,No,No,730,1021,29,0,5,1,Vigente
1948,No,No,960,1078,38,0,4,0,Vigente
1949,No,No,1050,1025,42,0,2,1,Vigente
1950,No,No,1090,1045,44,84,8,0,Vigente
1951,No,No,1100,821,44,0,4,4,Fugado
1952,Si,Si,27230,799,49,0,7,1,Vigente
1953,No,No,770,1021,31,0,6,1,Vigente
1954,No,No,1200,1170,48,96,5,0,Vigente
1955,No,No,820,1313,33,100,10,0,Fugado
1956,No,No,1030,1104,41,0,4,0,Vigente
1957,No,Si,30870,1076,35,108,4,3,Vigente
1958,No,No,790,1098,32,88,2,1,Vigente
1959,No,No,1260,739,50,104,2,3,Vigente
1960,No,Si,31750,1175,30,108,3,2,Vigente
1961,No,No,920,704,37,120,11,0,Vigente
1962,No,No,1180,891,47,96,4,3,Vigente
1963,No,No,790,920,32,88,3,3,Vigente
1964,No,No,1330,783,53,84,5,0,Vigente
1965,No,No,1050,992,42,92,6,1,Vigente
1966,No,No,1090,1166,44,96,2,1,Fugado
1967,No,No,1020,964,41,0,7,1,Vigente
1968,No,No,790,922,32,80,10,3,Vigente
1969,No,No,970,968,39,0,6,1,Vigente
1970,No,Si,20630,939,25,116,2,1,Vigente
1971,No,No,1210,1032,48,112,3,5,Vigente
1972,No,Si,33070,1197,43,76,4,1,Vigente
1973,No,No,1010,983,40,108,4,2,Vigente
1974,No,Si,22100,1331,44,0,1,5,Vigente
1975,No,Si,20830,955,33,76,2,5,Fugado
1976,No,No,1320,803,53,0,2,2,Vigente
1977,No,Si,28060,1181,42,88,2,1,Vigente
1978,Si,No,920,1199,37,112,6,2,Fugado
1979,Si,No,840,1030,34,96,3,3,Fugado
1980,No,No,1060,1107,42,0,3,1,Vigente
1981,No,No,930,1034,37,108,2,4,Vigente
1982,No,No,1330,904,53,0,5,1,Vigente
1983,No,No,730,1080,29,132,4,0,Vigente
1984,No,Si,4960,972,38,80,3,3,Vigente
1985,No,No,1190,1335,48,140,5,3,Fugado
1986,No,Si,17120,865,45,0,5,2,Vigente
1987,No,No,1000,405,40,104,1,0,Vigente
1988,No,No,960,871,38,88,4,0,Vigente
1989,No,No,700,937,28,104,2,1,Vigente
1990,No,Si,30350,1045,14,104,7,2,Vigente
1991,No,No,880,959,35,104,4,2,Vigente
1992,No,No,1230,1016,49,108,3,1,Vigente
1993,No,No,770,1047,31,0,3,2,Vigente
1994,No,No,960,1217,38,0,3,0,Vigente
1995,No,No,960,858,38,92,7,0,Vigente
1996,No,Si,36190,1357,48,100,1,1,Vigente
1997,No,No,1280,1151,51,0,3,1,Vigente
1998,No,No,1200,1166,48,112,6,3,Vigente
1999,No,No,970,750,39,84,3,2,Vigente
2000,No,No,1160,704,46,92,9,0,Vigente
2001,No,No,870,928,35,84,3,3,Vigente
2002,No,No,1090,1322,44,92,14,1,Fugado
2003,No,No,950,1047,38,108,5,3,Vigente
2004,Si,No,1000,997,40,92,6,1,Vigente
2005,No,No,860,1093,34,152,3,4,Vigente
2006,No,No,1020,902,41,96,7,1,Vigente
2007,No,Si,27960,999,38,0,2,3,Vigente
2008,No,No,880,1232,35,0,6,3,Vigente
2009,No,Si,34120,1186,45,100,4,3,Vigente
2010,No,No,1100,834,44,0,4,0,Vigente
2011,No,No,1510,785,60,108,7,0,Vigente
2012,No,No,980,1052,39,80,7,3,Vigente
2013,No,No,1110,878,44,0,2,1,Vigente
2014,No,No,820,1036,33,92,2,2,Vigente
2015,No,No,810,1003,32,116,3,3,Vigente
2016,No,No,1130,1164,45,116,4,0,Vigente
2017,No,No,1180,1162,47,80,5,3,Vigente
2018,No,Si,40130,942,45,80,4,3,Vigente
2019,No,Si,23040,1049,42,0,11,1,Vigente
2020,No,Si,31090,1019,44,96,4,1,Vigente
2021,No,No,780,1239,31,0,1,2,Vigente
2022,No,Si,27120,1027,45,96,4,1,Vigente
2023,No,No,670,829,27,92,7,1,Vigente
2024,No,No,1060,964,42,116,3,1,Vigente
2025,No,Si,23930,957,37,108,3,2,Vigente
2026,No,No,1290,946,52,116,3,2,Vigente
2027,No,No,1090,1005,44,120,6,1,Vigente
2028,Si,Si,37380,997,55,76,3,1,Vigente
2029,No,No,1060,1467,42,76,3,1,Fugado
2030,Si,No,690,933,28,104,10,0,Fugado
2031,No,Si,37760,1179,30,100,1,1,Vigente
2032,No,No,720,986,29,96,9,5,Vigente
2033,No,No,1280,972,51,112,10,2,Vigente
2034,No,No,870,1296,35,88,4,2,Fugado
2035,No,No,1330,1058,53,124,2,1,Vigente
2036,No,No,890,1232,36,76,3,3,Vigente
2037,No,No,1150,1113,46,0,6,3,Vigente
2038,No,No,1210,755,48,0,8,1,Vigente
2039,No,No,1060,1377,42,84,8,1,Fugado
2040,No,Si,21840,880,34,92,2,1,Vigente
2041,No,Si,16250,777,50,84,1,2,Vigente
2042,No,Si,34610,1098,24,84,4,2,Vigente
2043,No,Si,26610,1278,24,96,8,1,Vigente
2044,No,No,1170,807,47,0,5,3,Vigente
2045,Si,Si,31320,992,53,0,10,0,Vigente
2046,No,No,1330,1206,53,116,4,4,Vigente
2047,No,No,980,972,39,96,5,1,Vigente
2048,No,No,1250,1102,50,104,4,3,Vigente
2049,No,Si,28020,953,41,80,9,3,Vigente
2050,No,Si,28180,1109,47,0,2,2,Vigente
2051,No,No,790,1032,32,0,4,1,Vigente
2052,Si,No,1210,1252,48,0,6,1,Vigente
2053,No,No,920,871,37,84,6,2,Vigente
2054,No,No,1010,1263,40,112,4,0,Vigente
2055,No,No,970,856,39,0,2,1,Vigente
2056,No,No,1010,944,40,116,3,1,Vigente
2057,No,No,920,942,37,112,7,3,Vigente
2058,No,Si,16870,755,35,96,3,2,Vigente
2059,No,No,580,1265,23,104,9,0,Vigente
2060,No,No,1040,1320,42,76,2,3,Fugado
2061,No,Si,26180,1206,47,0,5,0,Vigente
2062,No,Si,35120,1258,45,88,3,0,Vigente
2063,No,No,1040,1085,42,88,4,1,Vigente
2064,No,No,1220,768,49,84,5,2,Vigente
2065,No,No,650,942,26,80,3,2,Vigente
2066,No,No,550,1069,22,104,6,1,Vigente
2067,No,Si,26910,1118,36,128,5,0,Vigente
2068,No,No,950,988,38,84,3,4,Vigente
2069,No,No,1210,878,48,104,4,1,Vigente
2070,No,No,1190,1320,48,84,2,0,Fugado
2071,No,No,910,1012,36,112,5,1,Vigente
2072,No,No,1210,1206,48,0,9,2,Vigente
2073,No,No,1310,840,52,0,6,3,Vigente
2074,No,No,1140,1063,46,96,4,1,Vigente
2075,No,No,1160,1014,46,0,5,2,Vigente
2076,No,Si,29070,986,43,76,1,2,Vigente
2077,Si,No,1340,1252,54,0,2,4,Fugado
2078,No,No,1370,1188,55,112,3,0,Vigente
2079,No,No,1080,735,43,0,4,1,Vigente
2080,No,No,1010,1230,40,112,9,2,Vigente
2081,No,No,720,1272,29,100,5,0,Vigente
2082,No,No,1070,862,43,84,7,1,Vigente
2083,No,Si,24060,1159,42,84,4,0,Vigente
2084,No,No,830,865,33,0,6,3,Vigente
2085,No,Si,24760,983,30,76,5,2,Vigente
2086,No,No,1100,851,44,96,7,1,Vigente
2087,No,No,690,950,28,108,2,1,Vigente
2088,No,No,990,1010,40,96,8,4,Vigente
2089,No,No,840,1100,34,140,3,2,Vigente
2090,No,No,1070,1115,43,96,7,1,Vigente
2091,No,Si,38040,1164,42,92,5,2,Vigente
2092,No,No,650,1030,26,0,2,2,Vigente
2093,No,No,970,1065,39,92,4,2,Vigente
2094,No,No,660,1118,26,108,3,0,Vigente
2095,No,No,1110,983,44,92,6,0,Vigente
2096,No,No,1220,1155,49,112,4,0,Vigente
2097,No,Si,28880,1021,35,136,4,0,Vigente
2098,No,No,530,939,21,84,4,2,Vigente
2099,No,No,1120,966,45,84,4,1,Vigente
2100,No,No,1080,1481,43,84,5,3,Fugado
2101,No,Si,31130,587,45,112,7,0,Vigente
2102,No,No,950,917,38,0,6,0,Vigente
2103,No,No,1080,1245,43,108,3,2,Vigente
2104,No,No,1120,1388,45,84,4,2,Fugado
2105,No,No,820,799,33,92,4,2,Vigente
2106,No,No,820,1223,33,80,7,0,Vigente
2107,Si,Si,18890,1113,36,96,2,0,Fugado
2108,No,No,1350,1320,54,84,6,2,Fugado
2109,No,No,870,913,35,80,4,0,Vigente
2110,No,Si,20000,997,40,108,1,3,Vigente
2111,No,Si,26000,860,40,88,6,2,Vigente
2112,No,No,930,818,37,124,1,0,Vigente
2113,No,No,1120,893,45,104,2,4,Fugado
2114,No,No,1010,1474,40,100,4,2,Fugado
2115,No,No,850,1217,34,112,5,3,Vigente
2116,Si,No,1290,1078,52,108,1,0,Fugado
2117,No,No,710,946,28,120,4,1,Vigente
2118,No,No,960,1091,38,100,7,4,Vigente
2119,Si,No,1190,990,48,0,1,0,Fugado
2120,No,No,1090,1327,44,100,4,0,Fugado
2121,No,No,840,1016,34,116,3,1,Vigente
2122,No,No,1080,847,43,108,2,1,Vigente
2123,No,Si,27780,1443,31,140,3,0,Vigente
2124,No,No,950,730,38,0,3,1,Vigente
2125,No,No,1170,585,47,92,3,3,Vigente
2126,No,Si,27590,959,24,0,10,1,Vigente
2127,No,No,1120,1239,45,84,6,1,Vigente
2128,No,No,850,1104,34,96,5,3,Vigente
2129,No,Si,26980,766,39,88,6,2,Vigente
2130,No,Si,23960,1056,38,0,4,2,Vigente
2131,No,No,700,1258,28,92,10,1,Vigente
2132,No,Si,31770,950,31,92,4,1,Vigente
2133,No,No,1370,777,55,0,3,3,Vigente
2134,No,Si,31990,1100,40,88,8,2,Vigente
2135,No,No,490,1199,20,112,1,1,Vigente
2136,No,No,1380,968,55,96,2,0,Vigente
2137,No,No,1080,1206,43,96,7,1,Vigente
2138,No,No,1050,1100,42,76,3,0,Vigente
2139,No,No,1020,1109,41,92,1,3,Vigente
2140,Si,No,1200,1318,48,84,5,3,Fugado
2141,No,No,640,1036,26,112,5,4,Vigente
2142,No,Si,30050,873,42,0,3,2,Vigente
2143,No,No,860,768,34,108,3,1,Fugado
2144,No,No,1090,843,44,96,5,3,Vigente
2145,No,No,780,803,31,108,2,1,Vigente
2146,No,No,1080,1120,43,92,5,1,Vigente
2147,Si,No,1340,1019,54,76,4,0,Vigente
2148,No,No,960,1309,38,108,4,3,Fugado
2149,No,No,1020,979,41,84,7,1,Vigente
2150,No,Si,33830,1291,33,100,5,0,Vigente
2151,No,No,1270,1313,51,108,4,2,Fugado
2152,No,No,1060,873,42,80,6,2,Vigente
2153,Si,Si,27210,986,48,80,3,1,Vigente
2154,No,No,800,686,32,80,4,2,Vigente
2155,Si,No,1260,1214,50,88,8,2,Vigente
2156,No,No,1020,1362,41,104,5,2,Fugado
2157,No,No,1160,1162,46,96,11,3,Vigente
2158,No,No,990,981,40,88,2,2,Vigente
2159,Si,No,890,763,36,92,3,0,Fugado
2160,No,No,1050,1107,42,112,2,1,Vigente
2161,Si,No,940,928,38,0,1,1,Fugado
2162,No,No,830,972,33,104,5,0,Vigente
2163,No,Si,35860,1245,34,0,4,1,Vigente
2164,No,No,820,1276,33,0,10,1,Vigente
2165,Si,No,690,1243,28,0,1,3,Fugado
2166,No,No,1030,1063,41,112,3,2,Vigente
2167,No,No,890,1113,36,96,2,2,Vigente
2168,No,No,940,913,38,0,8,1,Vigente
2169,No,No,1140,946,46,88,3,1,Vigente
2170,No,No,650,1041,26,92,2,0,Vigente
2171,No,No,1250,1102,50,92,4,0,Vigente
2172,No,No,890,1041,36,0,1,1,Vigente
2173,No,No,850,1115,34,96,4,0,Vigente
2174,Si,No,1200,576,48,96,7,0,Fugado
2175,No,No,970,656,39,88,5,1,Vigente
2176,No,No,1210,880,48,76,5,3,Vigente
2177,No,No,680,1012,27,0,4,2,Vigente
2178,No,No,580,1071,23,112,1,2,Vigente
2179,No,No,1210,827,48,0,5,0,Vigente
2180,No,Si,24880,689,35,100,3,2,Vigente
2181,No,No,1280,900,51,0,7,2,Vigente
2182,No,Si,30020,1168,41,128,5,1,Vigente
2183,No,Si,38300,1131,52,112,4,0,Vigente
2184,No,No,1010,1052,40,120,6,3,Vigente
2185,No,Si,32160,1133,46,100,5,1,Vigente
2186,No,No,1430,992,57,112,3,1,Vigente
2187,No,No,740,1393,30,92,2,3,Fugado
2188,No,No,1240,979,50,104,4,4,Fugado
2189,No,No,1070,1054,43,0,4,2,Vigente
2190,No,No,1170,713,47,84,4,3,Vigente
2191,No,Si,28060,845,42,92,1,1,Vigente
2192,No,No,1300,649,52,0,9,1,Vigente
2193,No,No,810,988,32,0,6,2,Vigente
2194,No,No,920,1263,37,80,2,2,Vigente
2195,Si,Si,29980,814,39,0,3,2,Vigente
2196,No,Si,34720,933,29,0,10,1,Vigente
2197,No,Si,10540,1133,22,96,4,0,Vigente
2198,No,No,670,1129,27,0,1,2,Vigente
2199,No,No,1050,1133,42,0,5,0,Vigente
2200,No,No,1050,1199,42,0,4,2,Vigente
2201,No,No,1420,909,57,0,6,1,Vigente
2202,No,No,1280,746,51,120,3,2,Vigente
2203,Si,Si,16720,1038,29,0,3,1,Vigente
2204,Si,No,1030,1089,41,76,2,4,Fugado
2205,No,No,990,812,40,0,3,2,Vigente
2206,No,No,1060,884,42,96,8,3,Vigente
2207,No,No,1200,1036,48,92,4,1,Vigente
2208,No,No,950,827,38,84,5,0,Vigente
2209,No,No,1220,1021,49,80,3,1,Vigente
2210,Si,No,780,869,31,0,3,3,Vigente
2211,No,No,1100,1353,44,100,7,0,Fugado
2212,No,Si,28210,1159,48,96,3,4,Vigente
2213,No,Si,36670,1126,27,0,12,1,Vigente
2214,No,No,1210,1298,48,104,2,0,Fugado
2215,No,No,1110,1115,44,112,7,1,Vigente
2216,No,No,1330,1375,53,96,3,0,Fugado
2217,No,No,1070,1175,43,100,3,2,Vigente
2218,No,Si,22420,1016,17,96,5,2,Vigente
2219,No,No,940,981,38,96,5,5,Fugado
2220,No,Si,29070,682,43,84,4,3,Vigente
2221,No,No,720,1085,29,0,7,3,Vigente
2222,No,No,1030,1032,41,88,6,2,Vigente
2223,No,Si,25090,1021,44,104,9,0,Vigente
2224,No,No,1080,994,43,92,4,6,Vigente
2225,No,No,800,860,32,132,5,2,Vigente
2226,No,No,930,1060,37,104,5,1,Vigente
2227,No,No,1000,884,40,88,2,1,Vigente
2228,No,No,920,1247,37,88,6,2,Vigente
2229,No,No,920,1076,37,0,5,2,Vigente
2230,No,Si,25950,1208,38,148,5,2,Vigente
2231,Si,No,1410,1041,56,0,3,2,Vigente
2232,No,Si,34040,590,42,0,9,3,Vigente
2233,No,No,880,777,35,104,5,0,Vigente
2234,No,No,960,942,38,92,5,1,Vigente
2235,No,No,1120,1102,45,84,1,2,Vigente
2236,No,Si,13650,1063,26,84,3,1,Vigente
2237,No,No,950,1208,38,124,6,2,Vigente
2238,No,No,610,975,24,0,7,4,Fugado
2239,No,No,1040,1313,42,148,4,1,Fugado
2240,No,No,1080,1032,43,80,3,2,Vigente
2241,No,No,800,917,32,116,7,0,Vigente
2242,No,Si,30150,519,46,0,3,1,Vigente
2243,No,No,880,1096,35,96,3,2,Vigente
2244,No,No,1080,902,43,0,4,2,Vigente
2245,No,No,840,1223,34,92,3,1,Vigente
2246,No,Si,30290,1012,52,76,5,2,Vigente
2247,No,No,700,909,28,96,6,1,Vigente
2248,No,No,1160,1093,46,108,3,0,Vigente
2249,No,Si,21050,1283,42,112,3,5,Vigente
2250,No,No,850,728,34,124,4,3,Vigente
2251,No,No,1330,1188,53,0,4,1,Vigente
2252,No,No,830,926,33,0,6,1,Vigente
2253,No,No,1210,499,48,92,6,1,Vigente
2254,Si,No,1120,722,45,0,8,1,Vigente
2255,No,Si,28970,928,39,0,3,1,Vigente
2256,No,No,1160,823,46,96,4,0,Vigente
2257,No,No,1090,1054,44,0,6,1,Vigente
2258,No,Si,33950,1190,38,116,3,1,Vigente
2259,Si,No,1220,1294,49,0,3,1,Fugado
2260,No,Si,31870,1338,35,84,7,3,Vigente
2261,Si,Si,26140,1377,46,92,5,1,Vigente
2262,No,No,850,1247,34,80,5,4,Vigente
2263,No,Si,35760,649,30,124,1,1,Vigente
2264,No,Si,27370,1241,55,76,9,1,Vigente
2265,No,No,970,1080,39,76,3,3,Vigente
2266,No,Si,31880,1406,35,76,4,0,Vigente
2267,No,Si,38020,1113,41,84,4,1,Vigente
2268,No,No,1030,1470,41,108,4,2,Fugado
2269,No,Si,16880,931,35,96,7,0,Vigente
2270,No,Si,38020,642,41,0,13,0,Vigente
2271,No,No,860,1208,34,104,4,3,Vigente
2272,No,No,950,1016,38,76,10,1,Vigente
2273,No,No,1020,1014,41,100,2,2,Vigente
2274,No,No,980,882,39,0,3,2,Vigente
2275,No,Si,31700,1230,28,84,2,4,Vigente
2276,Si,No,1000,1109,40,0,7,0,Vigente
2277,No,No,710,964,28,0,2,3,Vigente
2278,No,No,1380,1001,55,112,4,0,Vigente
2279,No,No,610,1137,24,0,4,1,Vigente
2280,No,No,860,834,34,80,5,1,Vigente
2281,No,Si,26060,1045,42,116,6,2,Vigente
2282,No,Si,38570,1166,23,0,4,0,Vigente
2283,No,No,710,1003,28,108,4,3,Vigente
2284,No,No,1160,959,46,0,4,5,Fugado
2285,No,No,750,928,30,108,5,2,Vigente
2286,No,No,1050,964,42,100,3,1,Vigente
2287,No,Si,43050,944,42,88,7,0,Vigente
2288,No,No,1120,1217,45,0,4,3,Vigente
2289,No,No,740,970,30,76,4,0,Vigente
2290,Si,Si,23540,1340,22,76,7,1,Vigente
2291,No,No,1080,1313,43,92,2,3,Fugado
2292,No,No,870,1122,35,100,1,0,Vigente
2293,No,No,1120,856,45,88,2,2,Vigente
2294,Si,Si,31780,1155,31,0,3,1,Vigente
2295,No,No,1000,937,40,0,4,0,Vigente
2296,No,No,960,801,38,0,4,0,Vigente
2297,No,No,800,1069,32,88,6,1,Vigente
2298,No,No,1090,821,44,108,4,2,Vigente
2299,No,No,920,667,37,76,5,1,Vigente
2300,No,Si,28000,1188,40,0,4,0,Vigente
2301,No,No,940,1093,38,76,3,0,Vigente
2302,No,No,1070,946,43,144,6,2,Vigente
2303,No,No,1000,1001,40,96,6,2,Vigente
2304,No,No,1230,563,49,84,4,2,Vigente
2305,No,Si,33200,834,48,92,9,0,Vigente
2306,No,No,980,880,39,96,3,3,Vigente
2307,No,No,1200,1219,48,0,5,1,Vigente
2308,No,Si,33530,1298,21,92,3,3,Vigente
2309,No,No,1120,1060,45,104,3,1,Vigente
2310,Si,No,890,1069,36,0,4,0,Vigente
2311,No,Si,26020,1254,41,116,2,3,Vigente
2312,No,No,1040,1091,42,92,2,1,Vigente
2313,No,No,570,1005,23,80,3,0,Vigente
2314,No,No,1110,1175,44,96,4,3,Vigente
2315,No,Si,36050,1164,42,100,4,3,Vigente
2316,No,No,520,922,21,0,4,2,Vigente
2317,Si,No,1070,860,43,92,4,1,Vigente
2318,No,No,1100,1030,44,0,3,3,Vigente
2319,No,No,1330,1091,53,96,7,0,Vigente
2320,No,Si,31050,1357,42,76,6,3,Vigente
2321,No,No,1090,884,44,100,4,1,Vigente
2322,No,No,560,1201,22,132,2,1,Vigente
2323,No,Si,36160,1331,46,92,6,5,Vigente
2324,No,No,840,979,34,0,1,1,Vigente
2325,No,No,1200,966,48,0,2,4,Fugado
2326,No,No,1080,1382,43,84,5,2,Fugado
2327,No,No,1040,1179,42,120,2,0,Vigente
2328,No,No,770,876,31,80,1,6,Fugado
2329,No,No,960,858,38,0,6,1,Vigente
2330,No,No,1150,867,46,76,2,1,Vigente
2331,No,No,1010,950,40,92,2,1,Vigente
2332,No,Si,35020,1243,41,0,2,1,Vigente
2333,No,No,900,948,36,88,4,1,Vigente
2334,No,No,840,887,34,0,4,2,Vigente
2335,No,No,970,702,39,84,4,3,Vigente
2336,Si,No,710,935,28,0,2,3,Fugado
2337,No,Si,38070,1151,43,100,5,1,Vigente
2338,No,No,1190,1186,48,0,6,4,Vigente
2339,No,No,780,893,31,96,3,2,Vigente
2340,No,No,830,755,33,76,4,1,Vigente
2341,No,Si,17710,1063,28,108,7,0,Vigente
2342,No,No,1070,931,43,0,7,0,Vigente
2343,No,No,1050,999,42,88,2,2,Vigente
2344,Si,No,720,983,29,96,2,1,Fugado
2345,No,No,980,1071,39,0,8,1,Vigente
2346,No,No,1010,1212,40,0,0,0,Vigente
2347,No,No,960,893,38,0,4,2,Vigente
2348,Si,Si,30130,1041,45,96,9,1,Fugado
2349,No,Si,21020,1311,41,96,3,2,Vigente
2350,No,No,1160,1151,46,80,5,0,Vigente
2351,No,No,1510,752,60,76,4,0,Vigente
2352,No,No,1020,979,41,0,4,2,Vigente
2353,No,No,710,999,28,108,4,0,Vigente
2354,Si,No,510,926,20,84,4,1,Vigente
2355,No,No,850,1335,34,112,7,2,Fugado
2356,No,No,940,1263,38,108,8,2,Vigente
2357,No,No,970,1467,39,0,3,2,Fugado
2358,No,No,1030,1058,41,84,2,1,Fugado
2359,No,No,920,750,37,124,8,0,Vigente
2360,No,Si,31900,906,36,112,4,1,Vigente
2361,No,No,1070,1118,43,80,3,2,Vigente
2362,No,No,980,673,39,88,3,3,Vigente
2363,No,No,1180,1126,47,0,0,3,Vigente
2364,No,No,840,840,34,112,3,0,Vigente
2365,No,Si,33730,1065,29,116,4,0,Vigente
2366,No,Si,30220,1217,49,96,5,1,Vigente
2367,No,Si,45850,878,34,120,5,1,Vigente
2368,No,No,1140,1225,46,0,5,3,Vigente
2369,No,No,830,1131,33,0,7,1,Vigente
2370,No,No,1230,928,49,76,6,4,Fugado
2371,No,No,1110,990,44,84,4,4,Vigente
2372,No,No,950,1157,38,156,3,1,Vigente
2373,No,No,1090,992,44,84,3,2,Vigente
2374,No,No,1060,1214,42,88,2,0,Vigente
2375,Si,No,1230,1027,49,0,5,0,Vigente
2376,No,No,1070,717,43,88,4,2,Vigente
2377,No,No,1060,1377,42,0,3,1,Fugado
2378,No,Si,37250,878,50,76,4,1,Fugado
2379,No,No,1220,1019,49,108,7,3,Vigente
